_id,type,properties,geometry
61e987ca2a70facd8cc9bb1e,Feature,"{'FID': 17, 'Opername': 'ENTERPRISE PRODUCTS', 'Pipename': 'Dixie', 'Shape_Leng': 1.42805804342, 'Shape__Length': 167067.485490629}","{'type': 'LineString', 'coordinates': [[-89.25853932, 31.379207025], [-88.66162368, 30.7874810600001], [-88.07453892, 30.764016364]]}"
61e987ca2a70facd8cc9bb70,Feature,"{'FID': 93, 'Opername': 'ENTERPRISE PRODUCTS', 'Pipename': 'Shoup\\Mont Belvieu', 'Shape_Leng': 0.600419526233, 'Shape__Length': 71711.5740085402}","{'type': 'LineString', 'coordinates': [[-96.694603153, 28.7172175530001], [-97.0743787339999, 29.036325293], [-97.0395745019999, 29.1347275380001]]}"
61e987ca2a70facd8cc9bb56,Feature,"{'FID': 69, 'Opername': 'VERESEN', 'Pipename': 'AEGS - North Leg', 'Shape_Leng': 1.63744400895, 'Shape__Length': 281055.420036328}","{'type': 'LineString', 'coordinates': [[-113.5482768, 52.3081071980001], [-113.641904521, 52.9948365110001], [-113.59832004, 53.388392974], [-113.51737836, 53.444055818], [-113.40530604, 53.4496185470001], [-113.39907912, 53.4996459340001], [-113.33308392, 53.577924614], [-113.31499032, 53.582307496], [-113.28971112, 53.6392979340001], [-113.259375, 53.6797443820001], [-113.22651168, 53.6917208290001], [-113.22145584, 53.709679274]]}"
61e987ca2a70facd8cc9bb4e,Feature,"{'FID': 43, 'Opername': 'NUSTAR ENERGY', 'Pipename': 'East System', 'Shape_Leng': 6.58657782605, 'Shape__Length': 953697.774295591}","{'type': 'LineString', 'coordinates': [[-97.7296338, 38.188537329], [-97.63984296, 38.8411751960001], [-97.6930794, 39.289387596], [-97.5830284799999, 40.524243954], [-97.59199176, 40.5565515710001], [-97.55098524, 41.1683375640001], [-97.4265678, 42.0512292020001], [-97.3971486, 42.875007985], [-98.002575, 43.7021347570001], [-98.4748842, 44.4076867840001]]}"
61e987ca2a70facd8cc9bb34,Feature,"{'FID': 22, 'Opername': 'ONEOK', 'Pipename': 'North System', 'Shape_Leng': 3.56710511835, 'Shape__Length': 420012.626519076}","{'type': 'LineString', 'coordinates': [[-97.7296338, 38.188537329], [-96.9003421199999, 38.9409846390001], [-96.37999236, 39.0644367640001], [-95.42018052, 39.404074483], [-94.5391791599999, 39.558319729]]}"
61e987ca2a70facd8cc9bb5d,Feature,"{'FID': 66, 'Opername': 'KINDER MORGAN', 'Pipename': 'Cochin (West)', 'Shape_Leng': 29.3271787619, 'Shape__Length': 3661650.41716572}","{'type': 'MultiLineString', 'coordinates': [[[-113.063904887, 53.7694181780001], [-112.356327262, 53.631530884], [-111.471026453, 53.254203669], [-110.978014605, 52.9396174], [-109.916473356, 52.386943747], [-108.874590137, 51.9077538730001], [-108.013203682, 51.6805173600001], [-107.190703755, 51.498614209], [-106.43214616, 51.2415579950001], [-105.774829599, 50.9220330890001], [-103.465708832, 50.054562417], [-103.124193043, 49.76685773], [-101.066989867, 48.6963872230001], [-98.6385282109999, 47.335892243], [-97.39573791, 46.429510936], [-96.61606238, 46.0279330980001], [-93.909242875, 44.1790314560001], [-93.429110695, 43.8045636520001], [-92.318067851, 43.092174314], [-90.9914571639999, 42.0316946550001], [-90.84829152, 41.94738235], [-90.721929916, 41.8380046240001], [-90.628850982, 41.794732853], [-90.284379762, 41.777335416], [-90.284539904, 41.741783556], [-90.128165494, 41.695823213], [-90.0439866629999, 41.696648563], [-89.9886695279999, 41.6514310590001], [-89.039455592, 41.4656159], [-88.531221005, 41.323605113], [-88.10013209, 41.029041895], [-87.725207236, 41.0302780000001]], [[-90.9914571639999, 42.0316946550001], [-91.3635395809999, 41.667966473], [-91.408136666, 41.6179750790001]]]}"
61e987ca2a70facd8cc9bb3b,Feature,"{'FID': 40, 'Opername': 'ENBRIDGE', 'Pipename': 'Lakehead', 'Shape_Leng': 17.9296598683, 'Shape__Length': 2189242.33307536}","{'type': 'LineString', 'coordinates': [[-97.57095408, 49.0000793570001], [-95.39282088, 47.6851359880001], [-92.26639944, 46.5976364580001], [-86.3386063199999, 46.080873442], [-85.19753952, 46.2298301020001], [-84.28341096, 45.12220088], [-84.3240956399999, 43.6203387410001], [-83.81839536, 43.2910892040001], [-82.42483068, 42.9606031990001]]}"
61e987ca2a70facd8cc9bb64,Feature,"{'FID': 70, 'Opername': 'VERESEN', 'Pipename': 'AEGS - West Leg', 'Shape_Leng': 3.55643922053, 'Shape__Length': 576639.066933725}","{'type': 'LineString', 'coordinates': [[-113.5482768, 52.3081071980001], [-114.46377552, 51.2032305000001], [-114.48867996, 50.911677303], [-114.47934048, 50.7149736900001], [-114.3267966, 50.638034481], [-114.25519404, 50.596554164], [-114.04038672, 49.545592613], [-114.00302916, 49.501133511], [-113.95633176, 49.257918777]]}"
61e987ca2a70facd8cc9bb4c,Feature,"{'FID': 45, 'Opername': 'KINDER MORGAN', 'Pipename': 'Utopia East', 'Shape_Leng': 3.55553773942, 'Shape__Length': 428015.956597025}","{'type': 'LineString', 'coordinates': [[-83.74766226, 41.8085984420001], [-83.785768351, 41.5627089390001], [-83.753669164, 41.5380093460001], [-83.666045834, 41.524605143], [-83.644230584, 41.5074032410001], [-83.605092341, 41.503408231], [-83.569961817, 41.4773360340001], [-83.4806124199999, 41.4756290770001], [-83.3954795769999, 41.478041288], [-83.365328672, 41.4524176310001], [-83.306695034, 41.446284652], [-83.2522730969999, 41.444313531], [-83.2354715559999, 41.427551153], [-83.17405117, 41.409811045], [-83.151707919, 41.396194231], [-83.114734453, 41.3810138170001], [-83.056184709, 41.3747588310001], [-83.017853084, 41.3668983320001], [-82.8430619229999, 41.3179853030001], [-82.751290589, 41.277937266], [-82.707468553, 41.2731160320001], [-82.501635874, 41.1564215270001], [-82.468348377, 41.14892991], [-82.2647588139999, 41.0244731430001], [-82.220398349, 41.0231450110001], [-82.176351631, 40.995546829], [-82.0947403069999, 40.9823594000001], [-82.081300348, 40.9507495670001], [-81.95849344, 40.872551613], [-81.890818187, 40.864594271], [-81.8800735519999, 40.844537368], [-81.826927542, 40.838253443], [-81.8002078169999, 40.8238091260001], [-81.747085069, 40.817489644], [-81.70005236, 40.7817996690001], [-81.4548037, 40.7484274560001], [-81.3655387809999, 40.726232612], [-81.3572993669999, 40.695127734], [-81.3187654659999, 40.6903906910001], [-81.268398916, 40.648435776], [-81.233869125, 40.6366366330001], [-81.219323394, 40.612255555], [-81.158674487, 40.5727236480001], [-81.100496568, 40.5334608370001], [-81.0803957099999, 40.5008280690001], [-80.9887561319999, 40.4685826960001], [-80.963149373, 40.450283918], [-80.9231777379999, 40.4414503720001], [-80.88161802, 40.428634152], [-80.846068098, 40.4109200130001], [-80.816119252, 40.401442171]]}"
61e987ca2a70facd8cc9bb4d,Feature,"{'FID': 56, 'Opername': 'SUNOCO LOGISTICS', 'Pipename': 'Mariner West', 'Shape_Leng': 6.4158340187, 'Shape__Length': 804405.594451725}","{'type': 'LineString', 'coordinates': [[-80.25615848, 40.259374071], [-80.329199913, 40.684399598], [-80.4760653449999, 40.7454054770001], [-80.663099754, 41.0241999830001], [-80.859150631, 41.024412898], [-80.918737699, 41.052502567], [-81.3008897139999, 41.04986525], [-81.319674253, 41.085899538], [-81.4372791709999, 41.076739708], [-81.4404149169999, 41.2405452460001], [-81.5991822139999, 41.2163694390001], [-81.612511312, 41.232586229], [-81.652105158, 41.231701748], [-81.655632608, 41.214894793], [-81.861889337, 41.2173412180001], [-82.211280979, 41.216184045], [-82.609384468, 41.2147662890001], [-83.049361389, 41.213433756], [-83.4558381159999, 41.216607756], [-83.448999848, 41.6736309670001], [-83.4978429499999, 41.6892698440001], [-83.5344867009999, 41.7351416990001], [-83.313652407, 42.112229711], [-83.3100000159999, 42.2941997570001], [-83.3038825789999, 42.5794791440001], [-82.6679566459999, 42.8997019120001], [-82.482837144, 42.9206255870001], [-82.371781442, 42.950427221]]}"
61e987ca2a70facd8cc9bb68,Feature,"{'FID': 87, 'Opername': 'ENTERPRISE PRODUCTS', 'Pipename': 'TEPPCO', 'Shape_Leng': 0.905741447806, 'Shape__Length': 108688.195298505}","{'type': 'LineString', 'coordinates': [[-89.074467643, 37.5090191200001], [-88.8805061749999, 37.3560561670001], [-88.4581408719999, 37.0981400970001], [-88.315919704, 37.060245525], [-88.3183706729999, 37.043775198]]}"
61e987ca2a70facd8cc9bb6e,Feature,"{'FID': 85, 'Opername': 'ONEOK', 'Pipename': 'Overland Pass', 'Shape_Leng': 2.33293046699, 'Shape__Length': 316850.02654028}","{'type': 'LineString', 'coordinates': [[-108.240836892, 39.835428897], [-108.150186409, 39.992750567], [-108.060875537, 40.0074111420001], [-107.977944014, 40.1099470090001], [-108.009840753, 40.168469644], [-108.086392929, 40.226941864], [-108.156565757, 40.382621181], [-107.920529882, 40.8330255910001], [-108.02259945, 41.040250067], [-108.02259945, 41.232433127], [-107.933288578, 41.333103763], [-107.990702709, 41.447965708], [-108.025302957, 41.469834517], [-108.037631999, 41.613729871], [-107.825117443, 41.6476572240001]]}"
61e987ca2a70facd8cc9bb32,Feature,"{'FID': 33, 'Opername': 'CROSSTEX ENERGY', 'Pipename': 'Cajun-Sibon I', 'Shape_Leng': 2.21081660423, 'Shape__Length': 248350.26736102}","{'type': 'LineString', 'coordinates': [[-94.67509104, 30.04250883], [-94.37057928, 30.134556789], [-94.16466144, 30.1579085240001], [-94.06238436, 30.1482885080001], [-94.02664068, 30.195930831], [-93.91698216, 30.206493556], [-93.8514110399999, 30.2406143710001], [-92.53055628, 30.4608333670001]]}"
61e987ca2a70facd8cc9bb3c,Feature,"{'FID': 49, 'Opername': 'NUSTAR ENERGY', 'Pipename': 'East System', 'Shape_Leng': 1.20730162151, 'Shape__Length': 134828.45966573}","{'type': 'LineString', 'coordinates': [[-97.3971486, 42.875007985], [-96.19438392, 42.7704406390001]]}"
